src_ip,dst_ip,protocol,timestamp,src_port,dst_port,protocol_type
192.168.0.123,35.186.224.22,6,1722604343.195288,53178.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604343.195288,53178.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604343.223122,443.0,54907.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.223389,54907.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722604343.224259,443.0,54907.0,UDP
35.186.224.22,192.168.0.123,17,1722604343.224317,443.0,54907.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.224532,54907.0,443.0,UDP
35.186.224.22,192.168.0.123,6,1722604343.243493,443.0,53178.0,TCP
35.186.224.22,192.168.0.123,6,1722604343.243493,443.0,53178.0,TCP
192.168.0.123,35.186.224.22,17,1722604343.256007,54907.0,443.0,UDP
35.186.224.22,192.168.0.123,6,1722604343.330887,443.0,53178.0,TCP
35.186.224.22,192.168.0.123,6,1722604343.330887,443.0,53178.0,TCP
35.186.224.22,192.168.0.123,6,1722604343.330887,443.0,53178.0,TCP
192.168.0.123,35.186.224.22,6,1722604343.330956,53178.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604343.330982,53178.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604343.331008,53178.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604343.331541,53178.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604343.447533,443.0,53178.0,TCP
35.186.224.22,192.168.0.123,6,1722604343.447533,443.0,53178.0,TCP
35.186.224.22,192.168.0.123,17,1722604343.447533,443.0,54907.0,UDP
35.186.224.22,192.168.0.123,17,1722604343.447533,443.0,54907.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.448198,54907.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604343.480145,54907.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604343.495543,53178.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604343.513408,443.0,54907.0,UDP
192.168.0.123,52.37.252.164,6,1722604343.641627,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604343.641677,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604343.641692,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604344.032944,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604344.032944,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604344.032944,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604344.032944,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604344.032944,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604344.032944,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604344.033010,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604344.033685,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604344.427311,443.0,53044.0,TCP
192.168.0.123,157.240.237.60,6,1722604345.397855,53157.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604349.869859,5222.0,53176.0,TCP
157.240.242.61,192.168.0.123,6,1722604349.869859,5222.0,53176.0,TCP
192.168.0.123,157.240.242.61,6,1722604349.869899,53176.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604349.872143,53176.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604350.057685,5222.0,53176.0,TCP
192.168.0.123,157.240.237.60,6,1722604355.001228,53157.0,443.0,TCP
192.168.0.123,157.240.242.61,6,1722604356.053414,53176.0,5222.0,TCP
192.168.0.123,35.186.224.40,6,1722604356.115948,52635.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604356.180258,5222.0,53176.0,TCP
35.186.224.40,192.168.0.123,6,1722604356.180258,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604356.266810,443.0,52635.0,TCP
157.240.242.61,192.168.0.123,6,1722604356.313113,5222.0,53176.0,TCP
192.168.0.123,157.240.242.61,6,1722604356.313145,53176.0,5222.0,TCP
192.168.0.123,35.186.224.40,6,1722604356.321117,52635.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604358.018517,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604358.070383,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722604358.187859,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604358.235152,52427.0,443.0,TCP
192.168.0.123,199.232.214.248,6,1722604359.857302,53126.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604359.934429,53144.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604359.934450,53145.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722604359.961688,443.0,53126.0,TCP
199.232.210.248,192.168.0.123,6,1722604360.001037,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722604360.003521,443.0,53145.0,TCP
192.168.0.123,192.168.0.255,17,1722604363.395770,57621.0,57621.0,UDP
192.168.0.145,239.255.255.250,17,1722604368.827825,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722604368.827825,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722604368.828385,44515.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.524838,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.525810,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.526466,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.527258,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.528292,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.529178,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.529980,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.530902,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604372.531582,1900.0,1900.0,UDP
192.168.0.123,35.186.224.22,6,1722604372.666410,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604372.718106,443.0,53094.0,TCP
192.168.0.123,192.168.0.1,17,1722604374.057097,54479.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604374.057259,55214.0,53.0,UDP
192.168.0.123,52.37.252.164,6,1722604374.057443,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604374.057474,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604374.057494,53044.0,443.0,TCP
192.168.0.1,192.168.0.123,17,1722604374.100337,53.0,54479.0,UDP
192.168.0.1,192.168.0.123,17,1722604374.100972,53.0,55214.0,UDP
52.37.252.164,192.168.0.123,6,1722604374.415120,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604374.415120,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604374.415120,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604374.415120,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604374.468185,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604374.855093,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604374.855093,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604374.855159,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604374.856068,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604375.224806,443.0,53044.0,TCP
192.168.0.123,35.186.224.24,6,1722604377.447732,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604377.502392,443.0,52625.0,TCP
192.168.0.123,35.186.224.40,6,1722604386.277205,52635.0,443.0,TCP
192.168.0.123,192.168.0.1,17,1722604386.277890,63734.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604386.278033,54431.0,53.0,UDP
35.186.224.40,192.168.0.123,6,1722604386.317522,443.0,52635.0,TCP
192.168.0.1,192.168.0.123,17,1722604386.328172,53.0,63734.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.342953,65340.0,443.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.343039,65340.0,443.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.343067,65340.0,443.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.343184,65340.0,443.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.388072,443.0,65340.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.388365,443.0,65340.0,UDP
192.168.0.1,192.168.0.123,17,1722604386.393609,53.0,54431.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.405930,65340.0,443.0,UDP
35.186.224.40,192.168.0.123,6,1722604386.427181,443.0,52635.0,TCP
142.250.67.170,192.168.0.123,17,1722604386.449008,443.0,65340.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.449008,443.0,65340.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.449008,443.0,65340.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.449894,65340.0,443.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.449944,443.0,65340.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.449944,443.0,65340.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.449996,65340.0,443.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.450071,65340.0,443.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.450301,65340.0,443.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.450346,65340.0,443.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.467327,443.0,65340.0,UDP
192.168.0.123,35.186.224.40,6,1722604386.469701,52635.0,443.0,TCP
142.250.67.170,192.168.0.123,17,1722604386.494391,443.0,65340.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.494711,65340.0,443.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.495411,443.0,65340.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.495411,443.0,65340.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.495606,65340.0,443.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.663122,443.0,65340.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.663122,443.0,65340.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.663122,443.0,65340.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.663477,65340.0,443.0,UDP
192.168.0.123,142.250.67.170,17,1722604386.663542,65340.0,443.0,UDP
142.250.67.170,192.168.0.123,17,1722604386.735479,443.0,65340.0,UDP
192.168.0.126,224.0.0.251,17,1722604388.324549,5353.0,5353.0,UDP
192.168.0.123,35.186.224.22,6,1722604388.457446,53178.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604388.546978,443.0,53178.0,TCP
192.168.0.126,224.0.0.251,17,1722604388.546978,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722604388.679593,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722604388.799984,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722604388.907316,5353.0,5353.0,UDP
192.168.0.123,35.186.224.40,6,1722604389.004253,52427.0,443.0,TCP
192.168.0.126,224.0.0.251,17,1722604389.059285,5353.0,5353.0,UDP
35.186.224.40,192.168.0.123,6,1722604389.069499,443.0,52427.0,TCP
192.168.0.126,224.0.0.251,17,1722604389.190923,5353.0,5353.0,UDP
35.186.224.40,192.168.0.123,6,1722604389.190923,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604389.236923,52427.0,443.0,TCP
192.168.0.126,224.0.0.251,17,1722604389.292229,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722604389.393002,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722604389.395325,5353.0,5353.0,UDP
192.168.0.1,239.255.255.250,17,1722604389.511731,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604389.511731,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604389.511731,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604389.511731,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604389.511731,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604389.511731,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604389.511731,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604389.511731,48219.0,1900.0,UDP
104.199.240.237,192.168.0.123,6,1722604389.577382,4070.0,52429.0,TCP
192.168.0.123,104.199.240.237,6,1722604389.624547,52429.0,4070.0,TCP
192.168.0.123,192.168.0.1,17,1722604390.187944,53321.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604390.275381,53.0,53321.0,UDP
192.168.0.123,13.107.5.93,6,1722604390.276118,53179.0,443.0,TCP
192.168.0.126,224.0.0.251,17,1722604390.436449,5353.0,5353.0,UDP
13.107.5.93,192.168.0.123,6,1722604390.436578,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604390.436622,53179.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604390.436861,53179.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.479001,443.0,53179.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.479001,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604390.479903,53179.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.520469,443.0,53179.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.523240,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604390.523289,53179.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.523431,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604390.523523,53179.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.524099,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604390.525298,53179.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.635522,443.0,53179.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.635522,443.0,53179.0,TCP
13.107.5.93,192.168.0.123,6,1722604390.635641,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604390.635661,53179.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604392.194697,53179.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604392.261839,443.0,53179.0,TCP
192.168.0.126,224.0.0.251,17,1722604392.297695,5353.0,5353.0,UDP
13.107.5.93,192.168.0.123,6,1722604392.327188,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604392.368904,53179.0,443.0,TCP
192.168.0.126,224.0.0.251,17,1722604392.401991,5353.0,5353.0,UDP
192.168.0.123,239.255.255.250,17,1722604392.562193,49774.0,1900.0,UDP
192.168.0.123,192.168.0.255,17,1722604393.400616,57621.0,57621.0,UDP
192.168.0.123,239.255.255.250,17,1722604393.570318,49774.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722604394.570445,49774.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722604395.574200,49774.0,1900.0,UDP
192.168.0.126,224.0.0.251,17,1722604396.301519,5353.0,5353.0,UDP
192.168.0.123,13.107.5.93,6,1722604396.544295,53179.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604396.666863,443.0,53179.0,TCP
13.107.5.93,192.168.0.123,6,1722604396.666863,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604396.666921,53179.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604396.666959,53179.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604396.768337,443.0,53179.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.043326,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.293889,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.293961,53180.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.294515,53181.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.294676,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.357976,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.357976,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.358936,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.369373,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.369443,53181.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.369773,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.406636,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.407362,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.407381,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.407403,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.407416,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.407425,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.407432,53180.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.409026,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.417790,443.0,53181.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.417874,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.418487,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.443615,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.444170,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.460357,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.490507,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.491301,443.0,53181.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.491391,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.491422,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.491456,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.491467,53181.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.493124,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.524651,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.524699,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.524708,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.524726,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.535280,443.0,53181.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.535810,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.569891,53180.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.585092,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.604749,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.604780,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.604840,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.604857,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.605475,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.605505,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.605538,443.0,53181.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.605558,53181.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.605784,53181.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604397.605984,53181.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.648866,443.0,53181.0,TCP
13.107.5.93,192.168.0.123,6,1722604397.664135,443.0,53181.0,TCP
192.168.0.123,20.189.173.26,6,1722604399.670300,53175.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604399.818288,53182.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604399.886407,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604399.886463,53182.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604399.886714,53182.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604399.929336,443.0,53182.0,TCP
13.107.5.93,192.168.0.123,6,1722604399.935611,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604399.936490,53182.0,443.0,TCP
20.189.173.26,192.168.0.123,6,1722604399.940735,443.0,53175.0,TCP
192.168.0.123,20.189.173.26,6,1722604399.940761,53175.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.003566,443.0,53182.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.003566,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.003641,53182.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.003778,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.003798,53182.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.003850,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.003874,53182.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.005155,53182.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.045890,443.0,53182.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.046727,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.098296,53182.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.122547,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.122586,53182.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.122698,443.0,53182.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.122698,443.0,53182.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.122698,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.122724,53182.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.122743,53182.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.123473,53182.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.123720,53182.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.163520,443.0,53182.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.182935,443.0,53182.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.575918,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.629009,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.763152,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.763184,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.763251,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604400.763251,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.763274,53180.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604400.808460,53180.0,443.0,TCP
192.168.0.126,224.0.0.251,17,1722604401.424695,5353.0,5353.0,UDP
157.240.237.60,192.168.0.123,6,1722604401.908381,443.0,53177.0,TCP
157.240.237.60,192.168.0.123,6,1722604401.908381,443.0,53177.0,TCP
192.168.0.123,157.240.237.60,6,1722604401.908455,53177.0,443.0,TCP
192.168.0.123,192.168.0.1,17,1722604402.341797,56452.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604402.341931,58420.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604402.454918,53.0,58420.0,UDP
192.168.0.1,192.168.0.123,17,1722604402.454918,53.0,56452.0,UDP
192.168.0.123,35.186.224.22,17,1722604402.455947,61336.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604402.455988,61336.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604402.456128,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604402.456160,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604402.456177,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604402.501970,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604402.502050,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604402.502050,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604402.502050,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,17,1722604402.512092,443.0,61336.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.524807,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.524807,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.526246,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.526246,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.527738,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.527738,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.528655,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.529358,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604402.530621,1900.0,1900.0,UDP
192.168.0.123,35.186.224.22,6,1722604402.555215,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604402.567924,443.0,61336.0,UDP
192.168.0.123,35.186.224.22,17,1722604402.569575,61336.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604402.569749,61336.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604402.569873,61336.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604402.603024,61336.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722604402.669785,443.0,61336.0,UDP
35.186.224.22,192.168.0.123,17,1722604402.669785,443.0,61336.0,UDP
35.186.224.22,192.168.0.123,6,1722604402.669785,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604402.669785,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604402.669785,443.0,53094.0,TCP
192.168.0.123,35.186.224.22,6,1722604402.669849,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604402.669870,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,17,1722604402.670593,61336.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604402.670706,61336.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604402.670774,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604402.670802,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604402.852028,443.0,53094.0,TCP
192.168.0.126,224.0.0.251,17,1722604404.308405,5353.0,5353.0,UDP
192.168.0.123,52.37.252.164,6,1722604404.869361,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604404.869409,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604404.869425,53044.0,443.0,TCP
192.168.0.123,199.232.214.248,6,1722604404.975576,53126.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604405.006576,53144.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604405.006576,53145.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722604405.056387,443.0,53126.0,TCP
199.232.210.248,192.168.0.123,6,1722604405.100451,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722604405.100451,443.0,53145.0,TCP
52.37.252.164,192.168.0.123,6,1722604405.272571,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604405.272571,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604405.272571,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604405.272571,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604405.272571,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604405.272629,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604405.273226,53044.0,443.0,TCP
192.168.0.123,13.107.5.93,6,1722604405.474604,53180.0,443.0,TCP
13.107.5.93,192.168.0.123,6,1722604405.591704,443.0,53180.0,TCP
13.107.5.93,192.168.0.123,6,1722604405.591742,443.0,53180.0,TCP
192.168.0.123,13.107.5.93,6,1722604405.591757,53180.0,443.0,TCP
